,id,gender,season,age,tripletsOfMonths,commonRed,commonGreen,commonBlue
18054,20687,Men,Winter,2,1,254,254,254
18055,37630,Girls,Summer,1,3,233,95,96
18056,6660,Women,Summer,2,3,254,254,254
18057,47547,Women,Winter,2,1,199,208,193
18058,17237,Men,Fall,2,4,250,250,245
18059,42809,Women,Summer,2,3,245,245,247
18060,51422,Men,Summer,2,3,49,78,90
18061,46495,Men,Winter,2,1,229,227,220
18062,13697,Unisex,Fall,0,4,201,56,51
18063,34889,Women,Summer,2,3,254,254,254
18064,54150,Women,Fall,2,4,254,254,254
18065,30415,Men,Summer,2,3,53,61,65
18066,9628,Men,Fall,2,4,229,238,248
18067,42035,Women,Summer,2,3,250,250,238
18068,3312,Men,Spring,2,2,254,254,0
18069,12745,Unisex,Fall,0,4,146,138,79
18070,2260,Men,Fall,2,4,55,54,63
18071,9688,Women,Fall,2,4,213,96,165
18072,43147,Unisex,Summer,0,3,21,23,25
18073,13637,Men,Summer,2,3,204,204,206
18074,34829,Men,Summer,2,3,234,233,239
18075,27402,Women,Winter,2,1,8,8,10
18076,55022,Women,Spring,2,2,254,49,47
18077,50550,Men,Winter,2,1,47,46,38
18078,17297,Men,Summer,2,3,27,26,27
18079,34015,Girls,Summer,1,3,245,15,128
18080,7712,Men,Fall,2,4,18,18,20
18081,29598,Men,Summer,2,3,35,43,45
18082,16345,Men,Fall,2,4,254,193,242
18083,51482,Men,Summer,2,3,32,36,44
18084,4197,Men,Summer,2,3,228,239,245
18085,36742,Women,Summer,2,3,254,254,253
18086,5045,Men,Summer,2,3,254,254,254
18087,37690,Unisex,Summer,0,3,48,55,72
18088,20627,Women,Winter,2,1,114,100,94
18089,41610,Men,Summer,2,3,254,254,253
18090,11160,Men,Fall,2,4,36,254,82
18091,25355,Men,Summer,2,3,254,254,254
18092,24287,Men,Summer,2,3,228,234,245
18093,5879,Women,Summer,2,3,244,254,254
18094,33230,Unisex,Summer,0,3,254,254,254
18095,45082,Women,Summer,2,3,254,206,195
18096,14620,Men,Summer,2,3,37,46,254
18097,44150,Men,Spring,2,2,254,254,254
18098,56495,Women,Spring,2,2,254,254,254
18099,25167,Women,Winter,2,1,254,254,254
18100,52809,Men,Summer,2,3,59,47,41
18101,10280,Women,Fall,2,4,71,80,81
18102,57547,Women,Spring,2,2,210,184,161
18103,13405,Men,Summer,2,3,209,254,253
18104,27630,Men,Summer,2,3,35,125,102
18105,17899,Men,Fall,2,4,35,41,40
18106,2052,Men,Winter,2,1,127,108,104
18107,43375,Men,Summer,2,3,254,254,254
18108,55210,Women,Spring,2,2,151,37,39
18109,34227,Men,Summer,2,3,117,122,121
18110,50762,Men,Winter,2,1,254,254,89
18111,28678,Men,Summer,2,3,16,16,15
18112,23290,Women,Winter,2,1,243,243,243
18113,22342,Men,Fall,2,4,175,182,188
18114,16177,Men,Summer,2,3,40,38,39
18115,46607,Women,Winter,2,1,254,254,216
18116,7520,Men,Summer,2,3,65,96,214
18117,19903,Unisex,Fall,0,4,241,234,221
18118,53583,Men,Winter,2,1,233,232,230
18119,44534,Men,Fall,2,4,248,249,246
18120,36114,Men,Summer,2,3,49,49,49
18121,39960,Men,Spring,2,2,252,252,252
18122,15396,Men,Fall,2,4,235,230,227
18123,52451,Women,Winter,2,1,254,174,201
18124,40194,Women,Summer,2,3,254,208,254
18125,33466,Women,Summer,2,3,254,249,254
18126,57123,Women,Summer,2,3,254,21,30
18127,11736,Men,Fall,2,4,137,89,97
18128,25503,Girls,Fall,1,4,0,254,254
18129,59885,Women,Fall,2,4,0,0,0
18130,31331,Men,Summer,2,3,218,218,218
18131,18489,Men,Fall,2,4,30,30,30
18132,13061,Men,Winter,2,1,250,251,244
18133,43711,Women,Summer,2,3,254,254,254
18134,22726,Men,Fall,2,4,23,27,30
18135,16513,Men,Fall,2,4,42,40,41
18136,8930,Men,Fall,2,4,48,48,50
18137,46263,Women,Summer,2,3,254,24,19
18138,7144,Women,Fall,2,4,54,64,86
18139,34643,Men,Fall,2,4,251,251,251
18140,50306,Men,Summer,2,3,254,42,62
18141,19769,Unisex,Winter,0,1,133,59,254
18142,55446,Women,Spring,2,2,211,180,129
18143,12381,Men,Fall,2,4,251,254,254
18144,49019,Women,Fall,2,4,220,219,224
18145,31103,Boys,Summer,1,3,12,11,16
18146,50908,Women,Fall,2,4,0,29,48
18147,2604,Women,Fall,2,4,254,27,52
18148,43523,Women,Winter,2,1,206,193,254
18149,13253,Men,Fall,2,4,53,61,73
18150,26988,Women,Fall,2,4,254,254,252
18151,46051,Women,Winter,2,1,254,254,254
18152,7376,Men,Winter,2,1,254,254,138
18153,49825,Women,Winter,2,1,217,189,48
18154,34471,Women,Summer,2,3,12,12,14
18155,47183,Men,Summer,2,3,253,253,253
18156,44706,Women,Fall,2,4,251,250,253
18157,5421,Boys,Summer,1,3,246,244,247
18158,20243,Women,Fall,2,4,240,244,254
18159,14076,Men,Winter,2,1,252,254,253
18160,21391,Men,Fall,2,4,212,47,56
18161,36326,Boys,Summer,1,3,241,224,96
18162,57311,Women,Winter,2,1,240,192,168
18163,33654,Women,Summer,2,3,254,254,254
18164,15998,Men,Fall,2,4,85,66,70
18165,41274,Men,Summer,2,3,70,70,72
18166,11504,Women,Winter,2,1,254,124,90
18167,38846,Women,Summer,2,3,254,31,36
18168,53577,Women,Winter,2,1,254,105,159
18169,4735,Men,Fall,2,4,171,151,125
18170,45412,Women,Winter,2,1,251,251,251
18171,15362,Men,Summer,2,3,254,254,254
18172,39994,Men,Winter,2,1,101,94,95
18173,21157,Women,Summer,2,3,200,254,207
18174,40160,Boys,Summer,1,3,61,69,85
18175,33492,Men,Summer,2,3,254,254,254
18176,24425,Men,Summer,2,3,254,254,254
18177,10610,Men,Fall,2,4,67,216,245
18178,56005,Women,Spring,2,2,109,47,52
18179,32540,Men,Spring,2,2,247,247,245
18180,42637,Women,Winter,2,1,254,254,253
18181,3510,Women,Fall,2,4,31,31,28
18182,26372,Women,Summer,2,3,244,233,247
18183,12147,Women,Fall,2,4,254,213,159
18184,13095,Men,Fall,2,4,81,99,82
18185,46297,Women,Spring,2,2,254,254,254
18186,6062,Men,Summer,2,3,209,206,199
18187,47345,Women,Summer,2,3,72,64,51
18188,9816,Unisex,Summer,0,3,254,254,254
18189,17435,Women,Winter,2,1,254,254,254
18190,23600,Women,Spring,2,2,253,253,253
18191,26140,Men,Summer,2,3,39,40,38
18192,46899,Men,Summer,2,3,253,46,253
18193,29934,Women,Winter,2,1,222,200,153
18194,3722,Men,Summer,2,3,254,239,190
18195,9218,Men,Fall,2,4,69,72,100
18196,30025,Men,Winter,2,1,28,28,30
18197,27092,Women,Summer,2,3,254,254,253
18198,7382,Men,Winter,2,1,34,35,37
18199,29108,Unisex,Summer,0,3,254,254,254
18200,51012,Women,Summer,2,3,254,254,254
18201,17607,Unisex,Winter,0,1,120,125,145
18202,30819,Women,Summer,2,3,230,228,229
18203,48903,Women,Summer,2,3,254,254,254
18204,47177,Men,Summer,2,3,254,254,254
18205,37200,Men,Summer,2,3,19,19,27
18206,1849,Men,Summer,2,3,244,243,251
18207,14082,Men,Fall,2,4,80,74,126
18208,53745,Women,Summer,2,3,43,42,46
18209,15150,Men,Fall,2,4,254,120,171
18210,4507,Men,Summer,2,3,247,247,248
18211,45620,Men,Summer,2,3,55,42,40
18212,24617,Men,Summer,2,3,55,47,50
18213,40352,Women,Summer,2,3,254,254,253
18214,38248,Boys,Summer,1,3,222,221,217
18215,56237,Men,Summer,2,3,34,37,254
18216,2294,Women,Fall,2,4,254,116,98
18217,54104,Women,Winter,2,1,206,174,254
18218,26524,Men,Spring,2,2,254,254,254
18219,12711,Women,Fall,2,4,251,251,254
18220,49489,Men,Summer,2,3,23,23,25
18221,42061,Unisex,Summer,0,3,254,254,142
18222,3346,Men,Summer,2,3,43,28,27
18223,31593,Men,Summer,2,3,193,199,199
18224,17263,Men,Fall,2,4,254,75,90
18225,23056,Men,Fall,2,4,251,254,253
18226,54938,Women,Summer,2,3,188,228,230
18227,6634,Men,Summer,2,3,67,46,40
18228,47513,Men,Summer,2,3,254,254,254
18229,35133,Women,Winter,2,1,233,254,254
18230,22184,Men,Fall,2,4,177,131,78
18231,51476,Men,Summer,2,3,30,37,34
18232,21701,Women,Winter,2,1,254,254,234
18233,4163,Men,Fall,2,4,254,254,254
18234,45244,Unisex,Winter,0,1,201,221,220
18235,44396,Men,Summer,2,3,24,24,24
18236,32316,Women,Winter,2,1,248,46,68
18237,56653,Men,Summer,2,3,254,254,254
18238,24273,Men,Summer,2,3,62,78,92
18239,57781,Women,Spring,2,2,224,93,64
18240,10046,Men,Fall,2,4,128,254,181
18241,4351,Men,Summer,2,3,254,139,106
18242,45076,Women,Winter,2,1,217,0,205
18243,15706,Unisex,Fall,0,4,254,254,254
18244,32918,Men,Summer,2,3,254,128,253
18245,21533,Women,Winter,2,1,253,106,118
18246,53113,Men,Summer,2,3,163,138,140
18247,5283,Men,Summer,2,3,254,254,253
18248,56461,Women,Spring,2,2,206,160,136
18249,25193,Women,Winter,2,1,157,110,79
18250,40504,Men,Winter,2,1,205,200,60
18251,1623,Unisex,Summer,0,3,231,76,79
18252,44998,Men,Winter,2,1,0,0,0
18253,24041,Men,Fall,2,4,45,44,42
18254,10274,Men,Fall,2,4,72,76,78
18255,18019,Women,Winter,2,1,254,254,254
18256,30673,Men,Winter,2,1,123,119,132
18257,48769,Women,Summer,2,3,254,254,253
18258,43381,Men,Summer,2,3,254,254,254
18259,26716,Men,Summer,2,3,253,75,94
18260,12523,Girls,Fall,1,4,254,233,246
18261,18825,Men,Fall,2,4,254,254,254
18262,6406,Men,Summer,2,3,239,239,239
18263,17051,Men,Spring,2,2,254,39,158
18264,23264,Men,Winter,2,1,42,32,30
18265,3948,Women,Summer,2,3,254,253,241
18266,51644,Men,Winter,2,1,254,164,154
18267,16183,Men,Fall,2,4,89,87,90
18268,35301,Women,Winter,2,1,254,254,254
18269,44739,Men,Summer,2,3,185,181,180
18270,14049,Men,Fall,2,4,254,54,77
18271,1882,Men,Winter,2,1,254,67,84
18272,36319,Boys,Summer,1,3,239,228,57
18273,14875,Women,Summer,2,3,122,158,105
18274,38283,Boys,Summer,1,3,18,127,62
18275,19756,Women,Winter,2,1,232,229,204
18276,55479,Women,Spring,2,2,14,23,18
18277,46852,Girls,Winter,1,1,254,254,254
18278,49026,Women,Summer,2,3,254,254,254
18279,50937,Men,Summer,2,3,254,254,254
18280,27059,Women,Summer,2,3,106,254,103
18281,18684,Men,Summer,2,3,96,95,77
18282,7349,Men,Fall,2,4,234,224,209
18283,31900,Women,Summer,2,3,225,178,156
18284,28011,Men,Winter,2,1,243,243,243
18285,27865,Women,Summer,2,3,17,17,22
18286,8133,Women,Winter,2,1,250,251,243
18287,7947,Men,Fall,2,4,248,249,252
18288,19564,Men,Fall,2,4,58,86,77
18289,6895,Women,Summer,2,3,254,239,223
18290,22719,Men,Fall,2,4,232,232,232
18291,13862,Men,Fall,2,4,254,254,126
18292,28223,Women,Spring,2,2,254,254,254
18293,50339,Women,Summer,2,3,254,210,63
18294,58154,Men,Summer,2,3,33,99,170
18295,40997,Girls,Summer,1,3,28,35,45
18296,57920,Men,Summer,2,3,244,244,244
18297,41845,Unisex,Summer,0,3,37,37,41
18298,59086,Women,Summer,2,3,242,197,169
18299,58968,Men,Spring,2,2,253,253,251
18300,33459,Women,Summer,2,3,67,66,68
18301,20872,Men,Summer,2,3,62,59,56
18302,36917,Men,Winter,2,1,61,62,64
18303,41079,Men,Summer,2,3,253,253,253
18304,39163,Women,Summer,2,3,27,18,19
18305,9485,Unisex,Winter,0,1,43,41,42
18306,16974,Men,Fall,2,4,254,254,254
18307,8557,Men,Fall,2,4,254,197,191
18308,49670,Men,Winter,2,1,184,158,182
18309,19100,Women,Fall,2,4,217,129,49
18310,34218,Men,Summer,2,3,239,236,219
18311,28647,Women,Summer,2,3,105,221,253
18312,2851,Men,Summer,2,3,38,187,201
18313,16148,Women,Fall,2,4,254,174,242
18314,3983,Men,Summer,2,3,254,248,232
18315,29795,Men,Summer,2,3,110,104,87
18316,25964,Women,Summer,2,3,222,68,79
18317,58530,Unisex,Winter,0,1,254,254,90
18318,5248,Women,Summer,2,3,254,254,254
18319,25158,Women,Winter,2,1,35,35,39
18320,45881,Men,Winter,2,1,221,221,221
18321,52836,Women,Fall,2,4,163,162,158
18322,39507,Unisex,Summer,0,3,26,26,26
18323,57578,Women,Spring,2,2,205,221,199
18324,44953,Men,Spring,2,2,252,241,240
18325,11963,Men,Fall,2,4,254,254,254
18326,58702,Women,Summer,2,3,151,0,0
18327,20618,Women,Winter,2,1,27,59,57
18328,39735,Men,Summer,2,3,254,254,249
18329,4994,Men,Summer,2,3,51,52,51
18330,56698,Men,Summer,2,3,60,120,131
18331,5846,Women,Summer,2,3,253,254,254
18332,48590,Women,Summer,2,3,254,254,253
18333,43178,Men,Winter,2,1,32,177,176
18334,19332,Women,Fall,2,4,254,44,98
18335,31558,Men,Summer,2,3,45,50,57
18336,8765,Women,Fall,2,4,6,6,5
18337,43944,Women,Winter,2,1,254,254,253
18338,28475,Women,Summer,2,3,254,254,254
18339,55821,Women,Summer,2,3,0,0,0
18340,42896,Women,Summer,2,3,254,254,254
18341,18026,Women,Winter,2,1,254,18,56
18342,48756,Women,Summer,2,3,254,254,254
18343,2099,Men,Winter,2,1,254,254,254
18344,9471,Men,Fall,2,4,254,254,254
18345,17852,Women,Fall,2,4,254,239,244
18346,16980,Men,Fall,2,4,247,247,245
18347,49684,Men,Summer,2,3,254,254,254
18348,26729,Men,Summer,2,3,34,39,39
18349,6439,Women,Summer,2,3,254,254,254
18350,3977,Women,Summer,2,3,254,223,198
18351,29761,Men,Winter,2,1,254,254,254
18352,22389,Men,Fall,2,4,254,254,254
18353,25990,Women,Spring,2,2,251,251,251
18354,45049,Men,Fall,2,4,32,32,34
18355,15739,Men,Summer,2,3,254,254,254
18356,45875,Men,Winter,2,1,221,221,222
18357,11399,Men,Fall,2,4,197,186,186
18358,38421,Women,Summer,2,3,254,254,254
18359,59624,Women,Fall,2,4,79,19,29
18360,11997,Men,Fall,2,4,254,201,203
18361,36789,Men,Winter,2,1,254,254,254
18362,10845,Men,Fall,2,4,196,44,34
18363,32329,Men,Winter,2,1,13,13,13
18364,4960,Men,Summer,2,3,242,239,246
18365,10079,Unisex,Fall,0,4,254,254,254
18366,38613,Men,Summer,2,3,24,23,18
18367,23855,Men,Summer,2,3,209,206,213
18368,48564,Men,Summer,2,3,254,254,254
18369,9643,Men,Fall,2,4,252,252,251
18370,18214,Men,Fall,2,4,26,26,31
18371,35930,Men,Summer,2,3,247,249,249
18372,8791,Men,Fall,2,4,24,23,24
18373,22987,Men,Summer,2,3,254,52,49
18374,23069,Men,Fall,2,4,42,43,42
18375,54907,Boys,Summer,1,3,28,167,210
18376,51449,Women,Summer,2,3,249,254,160
18377,42862,Women,Summer,2,3,161,38,40
18378,29553,Men,Summer,2,3,34,195,197
18379,1876,Men,Winter,2,1,236,235,242
18380,20288,Men,Fall,2,4,249,245,151
18381,59240,Men,Winter,2,1,222,217,213
18382,4538,Men,Winter,2,1,254,253,248
18383,24628,Men,Fall,2,4,28,28,30
18384,14881,Women,Summer,2,3,254,254,254
18385,15953,Men,Fall,2,4,37,37,39
18386,56208,Women,Winter,2,1,254,254,253
18387,51811,Women,Summer,2,3,246,246,248
18388,48100,Women,Summer,2,3,254,254,254
18389,9227,Men,Fall,2,4,41,37,254
18390,18670,Men,Fall,2,4,253,253,254
18391,13298,Men,Fall,2,4,234,236,235
18392,35568,Men,Summer,2,3,27,27,32
18393,26943,Women,Summer,2,3,254,57,58
18394,29137,Women,Winter,2,1,254,254,254
18395,17638,Unisex,Fall,0,4,248,250,247
18396,30826,Women,Summer,2,3,236,238,243
18397,47148,Women,Summer,2,3,23,20,218
18398,27891,Women,Summer,2,3,254,254,252
18399,42608,Women,Winter,2,1,254,254,253
18400,19590,Women,Fall,2,4,226,227,221
18401,12178,Men,Fall,2,4,254,226,244
18402,18442,Women,Spring,2,2,254,254,254
18403,6861,Women,Summer,2,3,254,243,31
18404,48332,Women,Fall,2,4,254,254,253
18405,9015,Men,Summer,2,3,254,46,32
18406,30228,Men,Summer,2,3,252,254,20
18407,12944,Men,Fall,2,4,254,235,175
18408,13896,Men,Fall,2,4,238,37,37
18409,9829,Women,Fall,2,4,253,254,211
18410,53548,Women,Summer,2,3,215,184,152
18411,56806,Women,Summer,2,3,254,254,30
18412,21168,Women,Fall,2,4,254,196,181
18413,59072,Women,Summer,2,3,217,168,139
18414,38045,Men,Winter,2,1,35,35,35
18415,20886,Men,Fall,2,4,254,254,16
18416,21954,Women,Winter,2,1,17,18,20
18417,39197,Women,Winter,2,1,254,254,254
18418,21534,Women,Winter,2,1,19,22,23
18419,15701,Men,Fall,2,4,151,155,159
18420,4356,Men,Summer,2,3,254,117,86
18421,53114,Men,Summer,2,3,145,161,137
18422,25194,Women,Winter,2,1,180,137,109
18423,56466,Women,Spring,2,2,253,253,253
18424,10273,Men,Summer,2,3,254,254,254
18425,1624,Unisex,Summer,0,3,46,42,36
18426,38419,Women,Summer,2,3,47,47,45
18427,53928,Women,Summer,2,3,230,230,227
18428,40503,Men,Winter,2,1,2,2,2
18429,43386,Men,Summer,2,3,49,47,50
18430,9449,Men,Fall,2,4,254,254,254
18431,30674,Men,Winter,2,1,254,254,254
18432,26711,Men,Summer,2,3,242,242,254
18433,23263,Men,Winter,2,1,242,241,28
18434,17056,Men,Summer,2,3,66,69,78
18435,18822,Men,Summer,2,3,53,39,38
18436,6401,Men,Summer,2,3,254,254,254
18437,35306,Women,Winter,2,1,253,254,254
18438,51643,Men,Winter,2,1,23,23,23
18439,16184,Men,Summer,2,3,6,6,98
18440,29759,Men,Winter,2,1,254,254,254
18441,54103,Women,Winter,2,1,241,203,146
18442,2293,Women,Fall,2,4,254,120,179
18443,3341,Men,Summer,2,3,90,140,198
18444,42066,Unisex,Summer,0,3,59,59,59
18445,12716,Men,Fall,2,4,254,254,254
18446,35908,Women,Summer,2,3,95,62,109
18447,26523,Men,Fall,2,4,254,254,254
18448,47514,Men,Summer,2,3,254,150,112
18449,6633,Men,Summer,2,3,58,49,44
18450,23051,Women,Fall,2,4,254,214,154
18451,43988,Men,Spring,2,2,246,245,240
18452,17264,Men,Fall,2,4,254,51,144
18453,51471,Men,Summer,2,3,254,254,252
18454,22183,Men,Fall,2,4,82,62,51
18455,35134,Women,Summer,2,3,21,22,29
18456,45243,Women,Winter,2,1,236,236,236
18457,4164,Men,Summer,2,3,254,254,0
18458,21706,Men,Winter,2,1,254,254,202
18459,44391,Women,Spring,2,2,254,254,254
18460,11193,Men,Winter,2,1,0,0,0
18461,56654,Men,Summer,2,3,254,254,254
18462,4958,Men,Summer,2,3,239,237,244
18463,32311,Men,Winter,2,1,254,254,254
18464,57786,Women,Spring,2,2,218,237,233
18465,10041,Women,Fall,2,4,79,62,57
18466,24274,Men,Summer,2,3,67,82,97
18467,3725,Women,Summer,2,3,254,212,217
18468,51829,Women,Summer,2,3,254,254,254
18469,42402,Women,Summer,2,3,11,10,13
18470,29933,Women,Winter,2,1,170,166,165
18471,12372,Men,Fall,2,4,224,242,240
18472,54567,Women,Summer,2,3,0,0,0
18473,48138,Women,Summer,2,3,104,47,60
18474,51015,Women,Summer,2,3,228,193,160
18475,7385,Men,Winter,2,1,73,63,63
18476,47170,Men,Summer,2,3,250,250,250
18477,34482,Women,Fall,2,4,253,253,254
18478,6257,Women,Winter,2,1,37,42,46
18479,14085,Men,Fall,2,4,248,248,248
18480,53742,Women,Summer,2,3,27,27,25
18481,37207,Women,Summer,2,3,20,20,20
18482,45627,Men,Summer,2,3,221,167,131
18483,4500,Men,Summer,2,3,158,132,110
18484,52690,Women,Winter,2,1,254,202,167
18485,15157,Men,Fall,2,4,226,136,81
18486,59278,Women,Winter,2,1,241,211,165
18487,10425,Men,Fall,2,4,254,253,248
18488,24610,Men,Fall,2,4,241,242,250
18489,56230,Men,Summer,2,3,16,15,14
18490,53570,Unisex,Winter,0,1,156,158,198
18491,38841,Women,Summer,2,3,21,25,31
18492,41889,Men,Winter,2,1,168,158,148
18493,21150,Men,Fall,2,4,254,254,253
18494,39993,Men,Summer,2,3,33,33,254
18495,15365,Men,Winter,2,1,63,49,45
18496,45415,Women,Winter,2,1,252,252,252
18497,4732,Men,Summer,2,3,254,254,254
18498,37809,Men,Summer,2,3,32,0,24
18499,24422,Men,Summer,2,3,254,254,254
18500,33495,Men,Summer,2,3,118,127,146
18501,40167,Men,Winter,2,1,170,141,109
18502,32547,Men,Spring,2,2,248,249,249
18503,59876,Women,Fall,2,4,254,254,254
18504,56002,Women,Spring,2,2,97,73,69
18505,12140,Women,Fall,2,4,183,43,52
18506,26375,Men,Summer,2,3,254,236,231
18507,3517,Men,Summer,2,3,254,253,182
18508,30210,Men,Summer,2,3,136,116,39
18509,13092,Men,Fall,2,4,239,245,250
18510,6859,Women,Summer,2,3,254,237,211
18511,46290,Men,Summer,2,3,254,254,254
18512,23607,Women,Spring,2,2,186,196,254
18513,17432,Men,Winter,2,1,53,53,53
18514,47342,Women,Summer,2,3,73,119,126
18515,6065,Men,Summer,2,3,254,236,227
18516,31104,Boys,Summer,1,3,239,68,79
18517,8339,Boys,Fall,1,4,246,250,253
18518,55441,Women,Spring,2,2,0,0,8
18519,12386,Men,Fall,2,4,151,53,66
18520,27061,Women,Summer,2,3,254,66,147
18521,13254,Men,Fall,2,4,22,23,28
18522,43524,Women,Summer,2,3,254,254,254
18523,2603,Men,Summer,2,3,42,37,38
18524,31938,Women,Summer,2,3,247,238,247
18525,49822,Women,Winter,2,1,254,254,171
18526,7371,Men,Winter,2,1,254,254,87
18527,47184,Men,Summer,2,3,36,36,35
18528,34476,Women,Summer,2,3,254,254,121
18529,28029,Men,Summer,2,3,17,24,32
18530,14071,Men,Fall,2,4,40,45,44
18531,20244,Women,Fall,2,4,249,163,161
18532,5426,Boys,Summer,1,3,55,54,57
18533,44701,Women,Summer,2,3,254,254,196
18534,36321,Boys,Summer,1,3,43,247,253
18535,21396,Men,Fall,2,4,72,78,97
18536,33653,Women,Summer,2,3,244,244,246
18537,57316,Women,Winter,2,1,230,193,166
18538,25736,Men,Summer,2,3,29,28,31
18539,11503,Women,Spring,2,2,254,118,132
18540,41273,Men,Summer,2,3,48,47,42
18541,5614,Men,Summer,2,3,254,254,254
18542,57918,Men,Summer,2,3,20,20,20
18543,44533,Men,Summer,2,3,38,38,38
18544,53584,Men,Winter,2,1,239,222,220
18545,20076,Men,Spring,2,2,6,6,5
18546,52456,Women,Winter,2,1,221,213,215
18547,39967,Men,Summer,2,3,99,74,61
18548,36113,Men,Summer,2,3,90,57,51
18549,57124,Women,Summer,2,3,31,28,28
18550,33461,Women,Summer,2,3,249,249,249
18551,58950,Women,Spring,2,2,253,253,253
18552,41041,Men,Winter,2,1,30,30,30
18553,21998,Women,Winter,2,1,72,170,187
18554,59882,Women,Fall,2,4,21,21,20
18555,25504,Boys,Fall,1,4,49,100,147
18556,11731,Men,Fall,2,4,219,213,215
18557,43716,Women,Summer,2,3,254,254,254
18558,27253,Men,Summer,2,3,0,252,252
18559,13066,Men,Fall,2,4,248,244,243
18560,7143,Women,Fall,2,4,254,254,254
18561,12988,Women,Fall,2,4,6,6,8
18562,35796,Women,Summer,2,3,254,254,254
18563,46264,Women,Summer,2,3,254,29,29
18564,16514,Men,Fall,2,4,254,254,253
18565,8937,Men,Summer,2,3,33,42,37
18566,22721,Men,Fall,2,4,33,28,25
18567,6091,Women,Summer,2,3,239,221,223
18568,34644,Men,Fall,2,4,251,251,251
18569,52032,Unisex,Summer,0,3,207,60,66
18570,45085,Women,Winter,2,1,254,254,254
18571,36577,Men,Summer,2,3,0,0,0
18572,5270,Unisex,Winter,0,1,33,33,33
18573,44157,Women,Spring,2,2,254,254,254
18574,58508,Women,Summer,2,3,0,0,0
18575,14627,Women,Fall,2,4,72,73,70
18576,33839,Men,Fall,2,4,231,231,231
18577,20412,Women,Winter,2,1,254,254,254
18578,25160,Women,Winter,2,1,19,19,26
18579,56492,Women,Spring,2,2,240,239,110
18580,11355,Women,Fall,2,4,1,1,1
18581,10287,Women,Winter,2,1,225,212,193
18582,43372,Women,Summer,2,3,254,254,249
18583,30680,Men,Winter,2,1,254,254,254
18584,2055,Men,Winter,2,1,183,178,172
18585,13402,Men,Summer,2,3,254,254,253
18586,19138,Men,Fall,2,4,31,29,30
18587,55217,Women,Spring,2,2,245,245,198
18588,3187,Men,Fall,2,4,254,254,253
18589,49648,Women,Summer,2,3,254,254,254
18590,23297,Men,Fall,2,4,254,254,254
18591,50765,Men,Winter,2,1,254,254,254
18592,2869,Men,Fall,2,4,254,254,253
18593,34220,Men,Summer,2,3,147,24,40
18594,7527,Men,Summer,2,3,250,249,254
18595,19904,Women,Fall,2,4,254,254,254
18596,46600,Women,Winter,2,1,254,254,254
18597,16170,Men,Fall,2,4,159,100,56
18598,22345,Men,Fall,2,4,6,122,15
18599,27405,Women,Summer,2,3,27,27,23
18600,13630,Men,Summer,2,3,38,42,41
18601,23899,Men,Fall,2,4,51,47,48
18602,2267,Women,Fall,2,4,254,79,90
18603,42092,Men,Summer,2,3,64,118,130
18604,55025,Women,Spring,2,2,254,46,34
18605,34012,Girls,Summer,1,3,244,244,254
18606,50557,Men,Summer,2,3,76,76,75
18607,17290,Men,Fall,2,4,170,173,171
18608,51485,Men,Summer,2,3,23,23,23
18609,22177,Men,Fall,2,4,166,113,66
18610,7715,Men,Fall,2,4,27,206,43
18611,55819,Women,Summer,2,3,0,0,0
18612,46432,Men,Winter,2,1,11,11,11
18613,4190,Boys,Summer,1,3,254,207,96
18614,36745,Girls,Summer,1,3,224,42,57
18615,52200,Women,Fall,2,4,161,160,161
18616,14415,Women,Summer,2,3,15,14,14
18617,20620,Women,Winter,2,1,28,22,23
18618,5042,Men,Summer,2,3,230,230,230
18619,37697,Unisex,Summer,0,3,65,56,50
18620,11167,Men,Fall,2,4,64,29,36
18621,33237,Men,Summer,2,3,95,107,164
18622,57772,Women,Spring,2,2,247,243,195
18623,19597,Women,Fall,2,4,179,23,95
18624,3528,Women,Summer,2,3,254,254,254
18625,9012,Men,Summer,2,3,34,50,42
18626,48335,Women,Winter,2,1,254,254,254
18627,18445,Women,Spring,2,2,253,253,253
18628,6866,Women,Summer,2,3,254,250,40
18629,27298,Women,Fall,2,4,65,204,155
